transaction_amount,transaction_frequency,error_rate,latency_ms
467.7837138762011,84.93324972648368,2.744218804735817,211.25191727958034
1204.8362669822423,65.27017528979253,7.609244516166671,341.6948628365587
481.7401911767302,51.09274908979563,3.975989707351698,187.90234701083438
537.1060951648888,38.95122681610928,4.342133269787313,188.84716345044367
546.9723542216898,20.587215511815867,3.7525548868653753,247.41707629615462
567.9539490834167,31.190145801462908,4.246119607405332,194.76217843799094
541.7043905183835,54.0254392897701,3.987889963012987,225.97604640135356
576.6055043313376,59.54557287457497,2.845120899788345,169.1662460220623
464.2783040171317,53.49345837795968,3.4615610332846627,250.2838451478484
580.4014250136994,16.91785195762584,2.6794598844728514,238.08740405603544
503.7729303001563,48.490060492961724,3.9678646518855674,262.74973996826725
555.7559282077447,74.45476221996464,4.321231376830952,251.08077199053213
468.157725027642,48.95458933826501,2.819740778109967,207.73491100665416
495.11346331544854,36.313297084698426,3.9529805616207097,196.2261222324699
565.015437068678,55.45564794475206,3.7752458023004003,240.55102964452303
640.7396686878781,44.97585911364896,3.708388703120786,222.48558097228556
501.62414451301015,52.36379103217106,3.1494830309875783,225.02430186381233
612.0347305291465,55.37870533971429,3.229429384681103,177.82803653788733
479.3864334280645,59.2076548487776,2.8193931270090964,188.83255871111794
516.3724742367308,40.360684450285184,2.7801410819161543,223.2167054982282
1145.9013301444063,42.65060978868765,5.563314652145079,347.6596672187299
458.0571047462254,64.57415693414498,3.775158143646423,242.5095435607223
483.8460022031556,26.616814799253394,2.741868396551178,177.0896014822793
513.3251559414622,35.8997592305781,4.314835483271036,224.79945316462675
585.3347191622656,55.323086987841485,3.308719440285069,187.58438431046943
570.4900376833793,56.73075900089322,3.959204755580412,187.82443760687903
536.9098537812924,44.41311506041774,3.245545363057633,216.74560258683675
518.7902882554141,49.17869182381628,3.6521473464604117,217.60596530656028
549.5477287304939,56.88567424376263,4.382374880842312,205.17005787325473
364.8444826570994,58.381948448438656,2.893301382163505,219.05235448698346
1257.7007519451122,29.16253503608537,6.443833796879298,414.2988031509643
526.0794521260007,60.34004828593659,4.04871427089481,191.89986296247014
554.9154352766418,75.03185155272729,2.5465051378399766,190.05019759144818
576.6788277066913,38.98243022483138,2.6634368979932113,184.7927421304713
492.039444219444,39.28617982717192,3.3054056853427594,182.87843571275917
598.6387670925866,42.51079709960503,2.6762807277629426,222.88568427779552
509.64686715090306,44.00935412652938,3.619591248418662,198.97554881946832
536.7836770731685,67.21850980439449,2.8952918352485675,221.08631118345036
517.2265234859927,47.021371784138886,4.344910069944277,207.70607863102111
498.36868385997633,55.98001432594475,4.142938955621429,224.26470615961665
641.6357468945453,29.224830322016818,4.035531423731064,263.3960450655923
510.8436127611042,64.38953620915431,3.634388065447968,250.27970936682556
472.3856436644146,37.72169207251358,4.279529216524688,248.27887334401157
566.8162745221516,48.611111432419705,2.933953727643727,198.68999281704401
555.754233487084,61.58120202529285,4.236994265065127,254.99115413460783
543.6126362137026,17.71330100915232,4.119167182251505,218.6358420217478
486.38732729214644,44.646411823567576,4.037087278137866,205.07958998284988
640.6405084743262,30.626147947926878,3.6753881667290056,221.92506732545436
598.86946209201,47.9018739598628,2.8867412027216193,225.26468803192884
702.2605005500785,41.23049696781288,3.272114691267147,243.08859242285817
569.4823093466006,81.88528722179541,4.235728136629372,209.34801386035534
465.951117529879,42.39374348114498,2.541499721966565,253.01589614862883
575.8467792979018,78.50037745492735,4.094702978329306,209.1452589012638
480.50780558180907,64.81742087298895,3.085608112179452,207.60844724019722
1099.6365421952482,35.94580433290727,6.2823851864985,331.40012343365134
517.2936284243257,48.047828992625234,2.7860548994578083,192.07480085113923
501.46639724990564,41.92531581430845,2.6439577918260055,253.20176575657908
503.4082001861615,56.55030471098487,3.335506594353206,227.4569086132979
537.7799719103169,42.68135411326436,2.8875247298714055,214.22647655398717
544.6718078027723,77.38309048527054,4.525724111209222,235.28276982827978
495.9376462431552,70.38465789139094,3.787637942450177,213.966212582365
648.9914782082972,49.544908173038934,2.782380094677598,265.0588495953407
618.4169537191146,86.19755226108964,3.793053435447121,214.0483823137293
569.741304148687,55.20512434177226,4.2136785280584,195.80817706197826
650.6567254650834,53.846937121878085,4.078745111084537,221.9492766093789
593.5174700324653,59.5778019626542,2.6311023638397066,189.63176028028036
545.7275023056175,52.07338087148007,4.291048357806286,196.17146041085942
459.0173428868022,43.607912338573655,4.149361791097162,228.6201581252638
549.1278470421088,54.04837585727353,2.5264554319418706,252.61833421146474
625.0384087716194,43.867075544137265,2.803608528616442,246.21291434292792
523.7990261166617,36.47667635606603,3.5415137671235106,163.08929820167387
599.7166152404739,51.76946269927472,2.836265259627311,229.47105098991364
640.4306794351021,49.52976264769494,3.998712203840917,208.10073829535204
563.5340057710363,57.50686415673055,3.1744152023028436,189.02137407896578
606.0796205906994,46.256761704960624,4.45025369410966,222.933786261884
629.8689535939453,59.90363801254509,3.4397596263154235,229.3118023559669
599.2138688021059,66.24086193126328,2.9779647771982507,197.1567001186511
641.4683097049394,51.70636744082916,2.751828125096362,187.91980487438295
544.7723256741742,75.15172539218463,3.7016613191375267,258.43924200844634
593.6966213285777,79.14065550422117,4.089519665073399,179.98021431368645
456.00110307384,14.507264358807891,4.1071534454334575,213.0991626903447
459.7959365702193,76.17319921629284,2.96501974371948,227.34729097872776
567.8026181343688,42.004174254948396,2.8720386031708327,175.31117187343932
640.7024296271667,61.14178711190365,2.3873569912596833,189.80621066662323
692.5591611407664,67.72632292227965,3.9075779355611466,224.1004987429377
732.9560929500487,37.593098472709485,2.8233420322686706,257.2760227628648
657.0723998909715,27.563134825553494,3.1590783148642054,205.7851230468047
642.0673689851337,63.47965193976523,3.6271997374227887,219.71801385160083
573.6248656702494,56.32360300449165,4.35604036225106,256.10775861197465
513.021894989591,25.73040713092661,3.140938416282893,250.36632999620028
592.1830850524346,87.38169812459043,3.0874619550364826,196.47417631076752
634.4781428488898,62.572543150490226,3.7931003105364303,215.16726739454913
1171.8485669776096,63.06793077024627,9.328507058025654,411.58977702022366
562.8834130653566,69.63909569295495,3.2745326372232233,246.4888634163647
636.3490398631818,37.54160591873118,4.422403227725903,203.28778932724117
640.2479316613418,53.665456255032325,4.243622452549375,232.51430398013463
1363.1839130353164,30.601914638116522,6.031547243114974,303.3952271575238
627.2540364001213,38.106414726868444,3.076600311961032,229.0678183745204
628.049213703724,51.57289759435458,3.4589697546511347,208.29157254941063
1023.1868695573828,27.073109212485498,7.31725156668797,321.92974539433334
1360.0366328947207,43.206132099967256,6.688232713958137,388.94069249230495
594.557797591929,34.28083002765989,3.724166710544722,224.36708471608767
614.0016470117525,49.23169850474055,3.8056897457278427,231.88134088460646
522.4479800969104,54.46924297979428,2.931304356599725,197.91595945085376
561.6696450728971,63.04356676137145,3.722130553417402,228.2226704894888
1165.31573109473,60.96236430346858,7.96731158075731,379.0314489443158
677.897653161611,81.78742554368921,2.582674080714002,225.60071843508928
627.9613253355515,57.057274625396104,3.2427004362340273,231.638484896372
562.5743076168726,66.18396709405323,3.3110576342069296,246.3021714271017
689.8734224527213,51.641679485824554,4.419858857839879,238.5228358540022
595.3727101117013,47.03501528714777,4.430840815973965,228.22443986382422
496.8746305188836,64.66820328802154,3.5192689632096616,193.9127352600267
620.5090313155048,48.19446355874969,3.9396076634063775,189.53641160584192
704.3551460561982,73.61929501442673,3.5584410887184292,216.45524603762257
579.5336697910826,65.5327927295443,3.6124142298164523,191.42801578824714
622.4267635911938,62.891271021247654,3.0382479838585614,243.9672382905041
681.7183358132625,41.14771890906821,3.0292149064422826,182.78854017097086
708.8284669302077,50.58095110072931,2.8552543193190556,167.84011151652544
750.0415651433559,56.36402563949308,3.8548965683931526,260.9553695350936
540.1901334570277,40.1787573270337,2.6440878327436943,245.4491297510208
563.6905506713772,74.97777870724825,4.29714470580931,240.97923723667049
572.2317712877793,50.483420101189274,2.757335251741818,178.8950181705414
560.8265781359516,60.3237181786173,2.853535292597918,194.98497203310777
1254.3393574125296,39.22164412056316,8.43224638626725,371.38463328360433
581.7648891779255,64.20922502837557,4.019727699553794,199.5605588019315
707.8230099604589,42.371793605118164,2.675205496675805,186.93552901360442
652.8319653729936,61.59927526193695,3.2460884363921747,230.71944935197436
1245.8082669602509,58.42341295980212,9.704399035099343,409.8002301115715
571.3674563836164,38.568462798232055,2.916304848563208,224.60171929723967
593.9832828963389,42.97053842613462,3.3074344106508486,213.03463271030256
597.9196250248513,68.93753082291606,4.2321078425899215,240.7535632306076
631.5644742394754,47.887100122745174,2.7401136835622433,191.4202122065721
664.6205183572256,53.94007742426196,3.3438323667791723,227.1065243781096
1365.2770043456549,55.72819551079713,7.867559378475076,338.63378843264445
575.9623779499653,33.76650273437888,3.097312587871548,195.37461358462855
647.2392900380663,59.88860251600523,2.988993303935628,242.17494298167594
697.3382700502777,46.85780212658167,2.7532847307436636,175.21368592726094
730.6644050230123,40.85382309216689,3.054539053010653,274.2430397999408
614.6989834055112,27.240123533572273,2.4689378196246086,185.66972090974159
709.0308185743539,63.031026310945556,4.076129268514394,219.8584781182646
700.7058130226567,67.79811667473632,3.167456970333502,219.28893309467543
520.6205875903386,53.09050719447748,3.207861271492284,187.24370204484097
619.6082369319195,31.778176616616715,4.300514896286391,185.310121011818
754.4355691977605,32.76245629003704,3.641187963421421,208.25257561709878
612.4308149563171,48.08825415623022,2.593646146313782,247.3838495983224
501.18107265096626,68.72707175363057,4.2468162732972905,249.53957171566168
619.1802860578457,53.3581226629895,2.7502215533134478,213.5184924685119
710.5667674955967,40.216910245252734,2.6858487045056383,221.45567777694293
701.7277291716066,16.41683266638034,4.050715807091413,231.69968806426755
649.4048316004894,38.507053606034674,3.5501021381016304,237.5666236019445
687.3400269868245,29.2961137038665,3.3847427019376206,215.73563051444017
620.4818189692523,33.27193260540782,2.8930748972537095,212.3111945750452
618.1289721050077,52.957500279801046,3.6662490978172975,260.3894131592537
681.8393846107585,49.4717487202737,3.1447830610531495,205.4421187651181
674.5193466796081,74.5338872205845,4.182589797728582,242.25626544017769
675.4580655168388,62.711962741517645,2.912308345600424,203.26660421094212
662.1516558271851,35.23400687142593,4.241266298200605,209.22063543664495
593.919651593684,33.906818417347054,3.6408490097335173,177.3092332606262
674.0146081280941,61.300504838711134,4.136483888613071,210.0049162026742
704.6857864798545,71.27497187467044,3.9189042145146122,234.9430807118737
597.4202397369955,23.306545826127945,3.9575717758976663,240.4225861291128
667.555077493409,47.2760683366834,3.0373063054299982,199.83130428508514
673.3333060436671,49.365404685550615,3.0415311764704893,223.40325325527493
613.4431454969357,53.6043916518566,3.0358857285147014,254.55059026109132
686.2546831987416,87.99550135897533,4.3777968134680645,207.77742062526323
673.7813017994449,51.92717837540658,3.926516908104304,242.32337707215723
689.4944472518032,22.04463006284067,3.362856890313093,270.50510163040735
664.9059032488396,68.64137851045656,2.5682991695575503,256.48633300579684
548.212797670893,72.62842590370136,3.020998134977634,240.23315616545884
543.3112268314948,49.28618884795116,3.7530962130345706,256.17793854621124
696.5386982964369,45.734107181562756,3.3688911296748696,219.4555625837526
714.0063706375508,44.33970118482676,4.090363632143065,199.53360900944864
680.920065509434,54.99119319904322,4.5438584135115025,238.84886782335826
689.6924266488335,47.127902656897284,3.0070537727085855,220.16775121665825
694.7039648067515,52.57210653297536,3.424693681849723,238.4839868647901
739.5460206592763,48.429394631321806,3.6543033655735524,192.39158418824047
732.4041958095876,50.358780396051955,3.139626050996423,243.09196071382715
761.1730432468087,63.35078929987035,3.0804389378973003,186.91571642097006
675.5754477463488,43.57197467206818,2.3981004529268932,268.9239112892841
622.9225016352751,46.719849278052365,4.409212587402459,201.03431454108863
677.0440790135827,58.42975707969533,3.321621346393079,194.03345268974243
641.6140995452733,34.98260116385379,3.298956311057371,223.3000196709546
656.6893208650131,41.042124389919444,4.375938607324644,198.29508881372846
732.1561422805142,39.95924151202968,4.022285401233464,229.59256209074465
693.5161457969574,73.36734164401435,2.819007853079183,246.0375161483047
693.6829418461805,50.586328892419644,3.7319475809705924,236.36323003148016
621.8697240510706,34.49582194254204,3.2355895413629585,212.55255408431287
712.8275121436816,72.71502425871199,4.195914043403041,203.94641535042243
1221.3997910553494,38.312687392700994,8.802907723184864,424.8230406063064
770.5619207355007,40.073328081009635,4.016095561291471,273.2547334795198
778.1365195618657,50.90653636427645,3.1605748480600067,215.83495244302256
667.1437227077923,79.4201613224021,4.062886571545367,227.16179406743657
606.015887752611,38.38986014987034,2.6074879952586176,205.56268232808526
807.2985287656621,53.933054042731186,2.8294358735023195,255.51926397801785
722.2081826129472,61.013111362287844,3.1049680658066503,234.50984684872395
709.396955799229,58.537737781704266,2.6039844090430337,198.81027243962296
711.5355919615141,74.68039451378297,2.8473010016180043,214.82761506519367
665.4614325678787,41.980978809577174,4.116837457016817,258.4555300219272
731.2764163586212,33.59291120369354,4.464134081579917,191.3676678474805
668.0310512050869,36.13780738340578,3.0954692941577666,209.02039767312453
